id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,year,decade
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,85,213827,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2012-12-07,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,4,2012,2010
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,85,258343,0,['Macklemore & Ryan Lewis'],['5BcAKTbp20cv7tC5VqPFoC'],2012-10-09,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,4,2012,2010
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,85,233478,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2012-12-07,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,4,2012,2010
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,85,258987,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],2014-06-21,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,2014,2010
4PEfJZpVjdclfzZ9XO8uDw,Hasta Abajo,85,229827,0,"['Kevin Roldan', 'Bryant Myers', 'Lyanno']","['1RBzGO6Nm3uyhUSxP7EDWO', '6w9ToX5slZ4uIdmD17hJ3c', '1Ts9of7VPZElwPQnqnDSfW']",2019-10-04,0.714,0.671,5,-5.119,1,0.362,0.289,0.0,0.325,0.641,169.732,4,2019,2010
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",85,167693,0,"['Dan + Shay', 'Justin Bieber']","['7z5WFjZAIYejWy0NI5lv4T', '1uNFoZAHBGtllmzznpCI3s']",2019-10-04,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,4,2019,2010
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,85,247427,0,['Avicii'],['1vCWHaC5f2uS3yhpwWbIA6'],2013-01-01,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4,2013,2010
0JP9xo3adEtGSdUEISiszL,Moonlight,85,135090,1,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],2018-03-16,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,4,2018,2010
2dpaYNEQHiRxtZbfNsse99,Happier,85,214290,0,"['Marshmello', 'Bastille']","['64KEffDW9EtZ1y2vBYgq8T', '7EQ0qTo7fWT7DPxmxtSYEc']",2018-08-17,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,4,2018,2010
4TnjEaWOeW0eKTKIEvJyCa,Falling,85,159382,0,['Trevor Daniel'],['7uaIm6Pw7xplS8Dy06V6pT'],2018-10-05,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,4,2018,2010
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,85,158040,0,"['Post Malone', 'Swae Lee']","['246dkjvS1zLTtiykXe5h60', '1zNqQNIdeOUZHb8zbZRFMX']",2018-12-14,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,4,2018,2010
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),85,179080,0,"['Kina', 'Snøw']","['4qIVPF0s71ZYW3qzhu5GkF', '5fSVkkuijRIpxuvSqysYiP']",2018-10-08,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,4,2018,2010
0rKtyWc8bvkriBthvHKY8d,SLOW DANCING IN THE DARK,85,209274,1,['Joji'],['3MZsBdqDrRTJihTHQrO6Dq'],2018-10-26,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,4,2018,2010
3Dv1eDb0MEgF93GpLXlucZ,Say So,85,237893,1,['Doja Cat'],['5cj0lLjcoR7YOSnhnX0Po5'],2019-11-07,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,4,2019,2010
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,85,169354,0,['Alec Benjamin'],['5IH6FPUwQTxPSXurCrcIov'],2018-11-16,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,4,2018,2010
7k4t7uLgtOxPwTpFmtJNTY,Tusa,85,200960,0,"['KAROL G', 'Nicki Minaj']","['790FomKkXshlbRYZFtlgla', '0hCNtLu0JehylgoiP8L4Gh']",2019-11-07,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,4,2019,2010
3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,85,95467,1,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],2017-08-25,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,4,2017,2010
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,85,188387,0,['Clairo'],['3l0CmX0FuQjFxr8SK7Vqag'],2019-08-02,0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,4,2019,2010
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),85,176547,0,"['Surf Mesa', 'Emilee']","['1lmU3giNF3CSbkVSQmLpHQ', '4ArPQ1Opcksbbf3CPwEjWE']",2019-11-26,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4,2019,2010
7CHi4DtfK4heMlQaudCuHK,Lose Control,85,168387,0,"['MEDUZA', 'Becky Hill', 'Goodboys']","['0xRXCcSX89eobfrshSVdyu', '4EPJlUEBy49EX1wuFOvtjK', '2nm38smINjms1LtczR0Cei']",2019-10-11,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,4,2019,2010
57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),85,178000,0,"['Wallows', 'Clairo']","['0NIPkIjTV8mB795yEIiPYL', '3l0CmX0FuQjFxr8SK7Vqag']",2019-03-22,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,4,2019,2010
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,85,239600,0,['Foster The People'],['7gP3bB2nilZXLfPHJhMdvc'],2011-05-23,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,4,2011,2010
1zB4vmk8tFRmM9UULNzbLB,Thunder,85,187147,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],2017-06-23,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,4,2017,2010
1rqqCSm0Qe4I9rUvWncaom,High Hopes,84,190947,0,['Panic! At The Disco'],['20JZFwl6HVl6yg8a4H3ZqK'],2018-06-22,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,4,2018,2010
4DpNNXFMMxQEKl7r0ykkWA,Play Date,84,179867,1,['Melanie Martinez'],['63yrD80RY3RNEM2YDpUpO8'],2015-08-14,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,0.446,123.97,4,2015,2010
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,84,257267,0,['OneRepublic'],['5Pwc4xIPtQLFEnJriah9YJ'],2013-01-01,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,4,2013,2010
2BgEsaKNfHUdlh97KmvFyo,2002,84,186987,0,['Anne-Marie'],['1zNqDE7qDGCsyzJwohVaoX'],2018-04-27,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,4,2018,2010
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,84,197437,0,['Lauv'],['5JZ7CnR6gTvEMKX4g70Amv'],2018-05-31,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,4,2018,2010
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),84,210960,0,"['Gym Class Heroes', 'Adam Levine']","['4IJczjB0fJ04gs4uvP0Fli', '4bYPcJP5jwMhSivRcqie2n']",2011-11-11,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,4,2011,2010
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,84,159715,1,['DaBaby'],['4r63FhuTkUYltbVAg5TQnk'],2019-09-27,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,4,2019,2010
3H3r2nKWa3Yk5gt8xgmsEt,This City,84,194853,0,['Sam Fischer'],['6L1XC7NrmgWRlwAeLJvVtA'],2019-12-11,0.605,0.377,11,-6.213,1,0.0443,0.733,0.0,0.0808,0.519,73.877,4,2019,2010
3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,84,269187,0,"['The Weeknd', 'Daft Punk']","['1Xyo4u8uXC1ZmMpatF05PJ', '4tZwfgrHOc3mvqYlEYSvVi']",2016-11-25,0.773,0.819,0,-5.946,0,0.118,0.428,0.0,0.0679,0.585,92.987,4,2016,2010
7dt6x5M1jzdTEt8oCbisTK,Better Now,84,231267,1,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],2018-04-27,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,4,2018,2010
6DCZcSspjsKoFjzjrWoCdn,God's Plan,84,198973,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2018-06-29,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4,2018,2010
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,84,233720,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2015-11-13,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,4,2015,2010
7AFASza1mXqntmGtbxXprO,changes,84,121887,0,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],2018-03-16,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,4,2018,2010
34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,84,281560,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],2014-06-21,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,4,2014,2010
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,84,241688,0,['Hozier'],['2FXC3k01G6Gw61bmprjgqS'],2014-07-20,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,4,2014,2010
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,84,242573,0,"['J Balvin', 'Bad Bunny']","['1vyhD5VmyZ7KMfW5gqLgo5', '4q3ewBCX7sLwd24euuV69X']",2019-06-28,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,4,2019,2010
0NlGoUyOJSuSHmngoibVAs,All I Want,84,305747,0,['Kodaline'],['4BxCuXFJrSWGi1KHcVqaU4'],2013-06-17,0.209,0.412,0,-9.733,1,0.0443,0.172,0.15,0.0843,0.162,86.26,3,2013,2010
0wXuerDYiBnERgIpbb3JBR,Redbone,84,326933,1,['Childish Gambino'],['73sIBHcqh3Z3NyqHKZ7FOL'],2016-12-02,0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,4,2016,2010
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,84,340707,0,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],2017-05-12,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,4,2017,2010
5DqdesEfbRyOlSS3Tf6c29,It's You,84,212607,0,['Ali Gatie'],['4rTv3Ejc7hKMtmoBOK1B4T'],2019-11-08,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,4,2019,2010
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),100,198082,1,"['Justin Bieber', 'Daniel Caesar', 'Giveon']","['1uNFoZAHBGtllmzznpCI3s', '20wkVLutqVOYrc0kxFs7rA', '4fxd5Ee7UefO4CUXgwJ7IP']",2021-03-19,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,4,2021,2020
7lPN2DXiMsVn7XUKtOW1CS,drivers license,99,242014,1,['Olivia Rodrigo'],['1McMsnEElThX1knmY4oliG'],2021-01-08,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,4,2021,2020
3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,98,132780,0,['Masked Wolf'],['1uU7g3DNSbsu0QjSEqZtEd'],2021-01-06,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,4,2021,2020
5QO79kh1waicV47BqGRL3g,Save Your Tears,97,215627,1,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],2020-03-20,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,4,2020,2020
6tDDoYIxWvMLTdKpjFkc1B,telepatía,97,160191,0,['Kali Uchis'],['1U1el3k54VvEUzo3ybLPlM'],2020-12-04,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,4,2020,2020
7MAibcTli4IisCtbHKrGMh,Leave The Door Open,96,242096,0,"['Bruno Mars', 'Anderson .Paak', 'Silk Sonic']","['0du5cEVh5yTK9QJze8zA0C', '3jK9MiCrA42lLAdMGUZpwa', '6PvvGcCY2XtUcSRld1Wilr']",2021-03-05,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,2021,2020
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,96,200040,0,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],2020-03-20,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4,2020,2020
6f3Slt0GbA2bPZlz0aIFXN,The Business,95,164000,0,['Tiësto'],['2o5jDhtHVPhrJdv3cEQ99Z'],2020-09-16,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4,2020,2020
1xK1Gg9SxG8fy2Ya373oqb,Bandido,94,232853,0,"['Myke Towers', 'Juhn']","['7iK8PXO48WeuP03g8YR51W', '2LmcxBak1alK1bf7d1beTr']",2020-12-10,0.713,0.617,8,-4.637,1,0.0887,0.122,0.0,0.0962,0.682,168.021,4,2020,2020
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,94,198371,0,['Giveon'],['4fxd5Ee7UefO4CUXgwJ7IP'],2020-03-27,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,3,2020,2020
27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,94,161385,1,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],2020-11-06,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,4,2020,2020
7Bk0uXKk1uPT0XuQbpFzvs,Fiel,94,261667,0,"['Los Legendarios', 'Wisin', 'Jhay Cortez']","['0n6sKrG0xKAf8xmdqeNGke', '3E6xrwgnVfYCrCs0ePERDz', '0EFisYRi20PTADoJrifHrz']",2021-02-04,0.849,0.701,6,-4.407,0,0.06,0.407,0.0,0.112,0.505,98.005,4,2021,2020
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,94,169153,0,"['Riton', 'Nightcrawlers', 'Mufasa & Hypeman', 'Dopamine']","['7i9j813KFoSBMldGqlh2Z1', '1gALaWbNDnwS2ECV09sn2A', '4L2dV3zY7RmkeiNO035Fi0', '3Edve4VIATi0OZngclQlkN']",2021-01-15,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4,2021,2020
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,93,279204,1,['SZA'],['7tYKF4w9nC0nq9CsPZTHyP'],2020-12-25,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,4,2020,2020
2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,93,203201,0,"['Bad Bunny', 'ROSALÍA']","['4q3ewBCX7sLwd24euuV69X', '7ltDVBr6mKbRvohxheJ9h1']",2020-11-27,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,4,2020,2020
4u4NyuceXP7Uzh7XFJKCr1,Hold On,92,170813,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-03-05,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98,4,2021,2020
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,92,162803,1,"['Travis Scott', 'HVME']","['0Y5tJX1MQlPlqiwlOH1tJY', '2o08sCWF5yyo2G4DCiT7T9']",2021-01-15,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,4,2021,2020
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),92,167903,0,"['MEDUZA', 'Dermot Kennedy']","['0xRXCcSX89eobfrshSVdyu', '5KNNVgR6LBIABRIomyCwKJ']",2020-10-30,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,4,2020,2020
3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,92,116750,0,"['Nathan Evans', '220 KID', 'Billen Ted']","['1PKErrAhYFdfrDymGHRQRo', '4Euia7UzdRshy1DJOSMTcs', '5PoZtBo8xZKqPWlZrIDq82']",2021-01-21,0.722,0.893,0,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,4,2021,2020
35mvY5S1H3J2QZyna3TFe0,positions,92,172325,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2020-10-30,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,4,2020,2020
47EiUVwUp4C9fGccaPuUCS,DÁKITI,92,205090,1,"['Bad Bunny', 'Jhay Cortez']","['4q3ewBCX7sLwd24euuV69X', '0EFisYRi20PTADoJrifHrz']",2020-10-30,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4,2020,2020
5YYW3yRktprLRr47WK219Y,Ella No Es Tuya - Remix,92,218107,0,"['Rochy RD', 'Myke Towers', 'Nicki Nicole']","['4riOEaOW5hCeqomFDBk0aP', '7iK8PXO48WeuP03g8YR51W', '2UZIAOlrnyZmyzt1nuXr9y']",2021-02-03,0.585,0.611,6,-4.132,1,0.288,0.39,0.0,0.649,0.962,97.041,4,2021,2020
1XXimziG1uhM0eDNCZCrUl,Up,92,156945,1,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],2021-02-05,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,4,2021,2020
3VvA1wSxukMLsvXoXtlwWx,Hecha Pa' Mi,92,186133,0,['Boza'],['2NfSBtmWe7oPw1EmetJVso'],2020-07-31,0.725,0.756,4,-5.013,1,0.0572,0.362,0.000685,0.103,0.828,100.07,4,2020,2020
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),91,181733,1,"['DaBaby', 'Roddy Ricch']","['4r63FhuTkUYltbVAg5TQnk', '757aE44tKEUQEqRuT6GnEB']",2020-04-17,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,4,2020,2020
1diS6nkxMQc3wwC4G1j0bh,We're Good,91,165507,0,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],2021-02-11,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,4,2021,2020
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,91,160000,1,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],2020-07-03,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,4,2020,2020
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),91,166028,0,"['Joel Corry', 'MNEK']","['6DgP9otnZw5z6daOntINxp', '7uMh23xWiuR7zsNkuNcm2G']",2020-07-03,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4,2020,2020
6Im9k8u9iIzKMrmV7BWtlF,34+35,91,173711,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2020-10-30,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,4,2020,2020
7vrJn5hDSXRmdXoR30KgF1,BICHOTA,91,178947,1,['KAROL G'],['790FomKkXshlbRYZFtlgla'],2020-10-23,0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,4,2020,2020
45bE4HXI0AwGZXfZtMp8JR,you broke me first,91,169266,0,['Tate McRae'],['45dkTj5sMRSjrmBSBeiHym'],2020-04-17,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,4,2020,2020
4saklk6nie3yiGePpBwUoc,Dynamite,91,199054,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2020-11-20,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,4,2020,2020
5YaskwnGDZFDRipaqzbwQx,Your Love (9PM),91,150053,0,"['ATB', 'Topic', 'A7S']","['7jZM5w05mGhw6wTB1okhD9', '0u6GtibW46tFX7koQ6uNJZ', '5Wg2b4Mp42gicxEeDNawf7']",2021-01-15,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,4,2021,2020
3aQem4jVGdhtg116TmJnHz,What’s Next,91,178154,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2021-03-05,0.781,0.594,0,-6.959,0,0.0485,0.0136,0.0,0.162,0.0628,129.895,4,2021,2020
2TksvaRivgAEj780DgRB73,911,91,215891,1,['Sech'],['77ziqFxp5gaInVrF2lj4ht'],2021-02-05,0.795,0.655,7,-3.815,1,0.0422,0.076,1.76e-06,0.296,0.744,93.029,4,2021,2020
079Ey5uxL04AKPQgVQwx5h,Baila Conmigo (with Rauw Alejandro),90,186088,0,"['Selena Gomez', 'Rauw Alejandro']","['0C8ZW7ezQVs4URX5aX7Kqx', '1mcTU81TzQhprhouKaTkpq']",2021-03-12,0.823,0.544,5,-7.132,1,0.0715,0.0215,0.00315,0.0966,0.664,149.903,4,2021,2020
463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),90,203064,0,"['Dua Lipa', 'DaBaby']","['6M2wZ9GZgrQXHCFfjv46we', '4r63FhuTkUYltbVAg5TQnk']",2020-10-01,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4,2020,2020
1KixkQVDUHggZMU9dUobgm,My Head & My Heart,90,174760,0,['Ava Max'],['4npEfmQ6YuiwW1GpUmaq3F'],2020-09-18,0.614,0.934,9,-3.709,0,0.07,0.0697,0.0,0.121,0.436,116.001,4,2020,2020
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),90,187541,1,"['Cardi B', 'Megan Thee Stallion']","['4kYSro6naA4h99UJvo89HB', '181bsRPaVXVlUKXrxwZfHK']",2020-08-07,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,4,2020,2020
4MzXwWMhyBbmu6hOcLVD49,DÁKITI,90,205090,1,"['Bad Bunny', 'Jhay Cortez']","['4q3ewBCX7sLwd24euuV69X', '0EFisYRi20PTADoJrifHrz']",2020-11-27,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4,2020,2020
54bFM56PmE4YLRnqpW6Tha,Therefore I Am,90,174321,0,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],2020-11-12,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,4,2020,2020
31qCy5ZaophVA81wtlwLc4,Anyone,90,190779,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-01-01,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,4,2021,2020
61KpQadow081I2AsbeLcsb,deja vu,90,215508,1,['Olivia Rodrigo'],['1McMsnEElThX1knmY4oliG'],2021-04-01,0.439,0.61,9,-7.236,1,0.116,0.593,1.07e-05,0.341,0.172,181.088,4,2021,2020
6fRxMU4LWwyaSSowV441IU,Beautiful Mistakes (feat. Megan Thee Stallion),90,227395,0,"['Maroon 5', 'Megan Thee Stallion']","['04gDigrS5kc9YWfZHwBETP', '181bsRPaVXVlUKXrxwZfHK']",2021-03-03,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,4,2021,2020
2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),90,155884,1,"['Saweetie', 'Doja Cat']","['6cK3NBO6uP7hh0oyuVELFl', '5cj0lLjcoR7YOSnhnX0Po5']",2021-01-07,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,4,2021,2020
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),89,173333,0,"['Powfu', 'beabadoobee']","['6bmlMHgSheBauioMgKv2tn', '35l9BRT7MXmM8bv2WDQiyB']",2020-02-08,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,4,2020,2020
7ndTONDDRFGiPnnhOzOXxq,La Nota,89,216107,0,"['Manuel Turizo', 'Rauw Alejandro', 'Myke Towers']","['0tmwSHipWxN12fsoLcFU3B', '1mcTU81TzQhprhouKaTkpq', '7iK8PXO48WeuP03g8YR51W']",2020-10-08,0.736,0.632,11,-4.939,0,0.0648,0.18,0.0,0.349,0.503,92.03,4,2020,2020
249gnXrbfmV8NG6jTEMSwD,Life Goes On,89,207481,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2020-11-20,0.566,0.716,1,-5.733,1,0.0424,0.00691,0.0,0.37,0.45,81.068,4,2020,2020
20McUFi8KCIVdNDLrkTDuZ,Goosebumps,89,163208,1,['HVME'],['2o08sCWF5yyo2G4DCiT7T9'],2020-06-12,0.767,0.659,1,-7.429,1,0.0444,0.325,0.0,0.13,0.439,124.946,4,2020,2020
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),89,203064,0,"['Dua Lipa', 'DaBaby']","['6M2wZ9GZgrQXHCFfjv46we', '4r63FhuTkUYltbVAg5TQnk']",2020-03-27,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4,2020,2020
6zFMeegAMYQo0mt8rXtrli,HOLIDAY,89,154998,1,['Lil Nas X'],['7jVv8c5Fj3E9VhNjxT4snq'],2020-11-13,0.81,0.511,5,-6.924,0,0.164,0.12,0.0,0.0832,0.837,151.947,4,2020,2020
1zLBsSVxETQOfINOLYvT5m,GIRL LIKE ME,89,222523,1,"['Black Eyed Peas', 'Shakira']","['1yxSLGMDHlW21z4YXirZDS', '0EmeFodog0BfCgMzAIvKQp']",2020-11-02,0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,4,2020,2020
